PartNumber,Description,Sellable,Length,Weight,Width,Height,productPageUrl,image1_url,image1_name,image2_url,image2_name,image3_url,image3_name,image4_url,image4_name,image5_url,image5_name,image6_url,image6_name
4990709,Fuel Pump,Y,51 In,37 Lbs,34 In,26 In,https://parts.cummins.com/esn-entry/main/part-details/4990709/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/4990709/part,no image available,no image available,,,,,,,,,,,,,,,,
3936963,Fuel Pump,Recon equivalent 3936963 RX,Y,19.5 In,24.5 Lbs,16.1 In,https://parts.cummins.com/esn-entry/main/part-details/3936963/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
3936963RX,Fuel Pump,N,21.5 In,25.9 Lbs,14 In,8 In,https://parts.cummins.com/esn-entry/main/part-details/3936963rx/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
3936963,Fuel Pump,Recon equivalent 3936963 RX,Y,19.5 In,24.5 Lbs,16.1 In,https://parts.cummins.com/esn-entry/main/part-details/3936963/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/3936963rx/part,no image available,no image available,,,,,,,,,,,,,,,,
3973393,Fuel Injection Pump,Y,0 In,.1 Lbs,0 In,0 In,https://parts.cummins.com/esn-entry/main/part-details/3973393/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/3973393/part,no image available,no image available,,,,,,,,,,,,,,,,
180416,Fuel Manifold,Y,40.63 In,2.07 Lbs,"Non-Hazardous (NOI, ICE/Auto)",7.25 In,https://parts.cummins.com/esn-entry/main/part-details/180416/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
180416,Fuel Manifold,Y,40.63 In,2.07 Lbs,"Non-Hazardous (NOI, ICE/Auto)",7.25 In,https://parts.cummins.com/esn-entry/main/part-details/180416/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
